2016-01-11 10:52:12,843 [6] INFO  Umbraco.Core.CoreBootManager - [P17316/T1/D2] Umbraco 7.2.8 application starting on GB1BCZ1
2016-01-11 10:52:12,892 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Determining hash of code files on disk
2016-01-11 10:52:12,902 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Hash determined (took 9ms)
2016-01-11 10:52:12,907 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2016-01-11 10:52:12,920 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 38 (took 11ms)
2016-01-11 10:52:12,985 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2016-01-11 10:52:12,986 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2016-01-11 10:52:12,986 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2016-01-11 10:52:12,987 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 17 (took 0ms)
2016-01-11 10:52:13,000 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2016-01-11 10:52:13,001 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 0ms)
2016-01-11 10:52:13,001 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2016-01-11 10:52:13,002 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 37 (took 1ms)
2016-01-11 10:52:13,030 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2016-01-11 10:52:13,031 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2016-01-11 10:52:13,031 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2016-01-11 10:52:13,032 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2016-01-11 10:52:13,726 [6] INFO  Umbraco.Core.DatabaseContext - [P17316/T1/D2] CanConnect = True
2016-01-11 10:52:13,757 [6] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - [P17316/T1/D2] Initializing Umbraco internal event handlers for cache refreshing
2016-01-11 10:52:13,776 [6] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T1/D2] Initializing Examine and binding to business logic events
2016-01-11 10:52:13,824 [6] INFO  Umbraco.Web.Search.ExamineEvents - [P17316/T1/D2] Adding examine event handlers for index providers: 3
2016-01-11 10:52:13,834 [6] INFO  Umbraco.Core.CoreBootManager - [P17316/T1/D2] Umbraco application startup complete (took 975ms)
2016-01-11 10:52:14,158 [6] INFO  Umbraco.Core.ApplicationContext - [P17316/T1/D2] ApplicationUrl: http://eventsdev:80/umbraco (UmbracoModule request)
2016-01-11 10:52:14,235 [6] INFO  umbraco.content - [P17316/T1/D2] Load Xml from file...
2016-01-11 10:52:14,244 [6] INFO  umbraco.content - [P17316/T1/D2] Loaded Xml from file.
2016-01-11 10:52:14,585 [6] WARN  umbraco.cms.businesslogic.web.Domain - [P17316/T1/D2] Domain already exists in list (localhost:5488/papercon)
2016-01-11 10:52:14,708 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2016-01-11 10:52:14,709 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2016-01-11 10:52:15,217 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2016-01-11 10:52:15,218 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2016-01-11 10:52:17,421 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2016-01-11 10:52:17,421 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 0ms)
2016-01-11 10:52:17,441 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.cms.businesslogic.macro.IMacroEngine
2016-01-11 10:52:17,442 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.cms.businesslogic.macro.IMacroEngine, found 2 (took 0ms)
2016-01-11 10:52:54,272 [6] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - [P17316/T1/D2] Login attempt succeeded for username cmcfadden@tappi.org from IP address 127.0.0.1
2016-01-11 10:52:54,326 [6] INFO  Umbraco.Web.Security.WebSecurity - [P17316/T1/D2] User Id: 0 logged in
2016-01-11 10:52:54,448 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2016-01-11 10:52:54,458 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 9ms)
2016-01-11 10:52:54,515 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.interfaces.IApplication
2016-01-11 10:52:54,527 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 12ms)
2016-01-11 10:52:54,576 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.interfaces.ITree
2016-01-11 10:52:54,585 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 8ms)
2016-01-11 10:52:54,597 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2016-01-11 10:52:54,597 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2016-01-11 10:52:54,598 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.interfaces.ITree
2016-01-11 10:52:54,606 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 8ms)
2016-01-11 10:53:11,401 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of umbraco.interfaces.ICacheRefresher
2016-01-11 10:53:11,410 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 8ms)
2016-01-11 10:53:11,422 [6] INFO  umbraco.content - [P17316/T1/D2] Loading content from database...
2016-01-11 10:53:16,666 [6] INFO  umbraco.content - [P17316/T1/D2] Save Xml to file...
2016-01-11 10:53:16,677 [6] INFO  umbraco.content - [P17316/T1/D2] Saved Xml to file.
2016-01-11 10:53:19,796 [6] INFO  umbraco.BusinessLogic.Log - [P17316/T1/D2] Log scrubbed.  Removed all items older than 2015-11-12 10:53:19
2016-01-11 10:53:20,478 [6] INFO  Umbraco.Core.PluginManager - [P17316/T1/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
